_id,workerId,taskID,forecast,treatment,timestamp
zJndZbTMKwtFZkoiX,d78dd0e029fb6858b6671a50b91a9a5893a79f85f3f9b3d71f52270b6c5822dd,17,0.36,4,1538818441146
7hfEsMjoCZaNLrs5s,d78dd0e029fb6858b6671a50b91a9a5893a79f85f3f9b3d71f52270b6c5822dd,18,0.42,4,1538818441148
jaoCPHKXSC7byKieg,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,1,0.81,2,1538818597997
6FDsK4qPoKmcAewYJ,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,2,0.25,2,1538818598003
NdoMbatgLGaLRg2d2,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,3,0.51,2,1538818598007
eFo8DxMu6sjYTTZfA,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,4,0.8,2,1538818598010
CiwC9erkw7aNucNGA,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,5,0.49,2,1538818598013
FLQDvXDv6NPEsw9JZ,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,6,0.24,2,1538818598014
pQxytPhKHjcu2PQ8w,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,7,0.89,2,1538818981194
ZjkCBtMpa6mpMXyLX,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,8,0.27,2,1538818981197
YQK9x46RhNuNBhr62,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,9,0.64,2,1538818981198
ryWHBn8xZgectXmYp,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,10,0.17,2,1538818981215
FpkceaPazBuk2Nox3,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,11,0.2,2,1538818981217
mdkSh96gWqTCAmCmS,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,12,0.15,2,1538818981218
x5b3bDDzrgpbB3xWm,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,1,0.21,4,1538819021357
Lqcjnhw2Jts4RYByB,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,2,1,4,1538819021357
JLcavyzyJHMKd3fMM,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,3,0.14,4,1538819021358
yE86Mm2FCoJsPyZDp,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,4,1,4,1538819021358
hRG9sKPHpf52NW7S8,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,5,0.13,4,1538819021358
inMSCEPbkTn84LhLv,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,6,0.71,4,1538819021359
TkhahvnSE8E5GZfzB,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,7,0.06,4,1538819105576
aXYcNYWtCmu6SLRbK,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,8,0.05,4,1538819105577
kc6GuEJX6zQnYgaKL,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,9,0.69,4,1538819105577
GiwRuQWZirjrLFf7C,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,10,0.04,4,1538819105577
cW5JNEcgCjQaSzR9n,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,11,0.05,4,1538819105577
DW3hLrpt4Gnnhj83j,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,12,0.07,4,1538819105578
3SrMcfex582yWawRM,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,13,0.61,4,1538819164489
SsGEoDFAAWqXjM53v,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,14,0.24,4,1538819164490
xWxYxQwR5SrgG6ZQ8,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,15,0.83,4,1538819164490
ts6SBnRdrNsMjENED,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,16,0.18,4,1538819164490
N9snn8mDt5aBAce34,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,17,0.16,4,1538819164491
eNEC3AjNFiYE2uwQz,a5b426572125c62d9bbc0ba8e9ea3961da3ba55de97ee7f058ba56c8492a5fc7,18,0.06,4,1538819164491
LQR5sZaBgz2YDYwr5,4e22259eae9b9a18412ad127fc3ca422acd4230c630bdcf05eff60073b0244fa,1,0.25,2,1538819307108
mBD9dFoFJd5T3CR2c,4e22259eae9b9a18412ad127fc3ca422acd4230c630bdcf05eff60073b0244fa,2,0.25,2,1538819307113
wTMPkbeYruCyYNgPP,4e22259eae9b9a18412ad127fc3ca422acd4230c630bdcf05eff60073b0244fa,3,0.5,2,1538819307116
nx8L9SDdWprXWBtJX,4e22259eae9b9a18412ad127fc3ca422acd4230c630bdcf05eff60073b0244fa,4,0.83,2,1538819307118
eR9L5ibi63iuTK6FA,4e22259eae9b9a18412ad127fc3ca422acd4230c630bdcf05eff60073b0244fa,5,0.25,2,1538819307120
qCaFgivgANeGArjSc,4e22259eae9b9a18412ad127fc3ca422acd4230c630bdcf05eff60073b0244fa,6,0.2,2,1538819307122
82B3sCpizhYhpEp8j,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,1,0.15,3,1538819307700
hmWaNswNmM7Jfodhf,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,2,0.5,3,1538819307706
dm7zQuzSC6snE5vvt,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,3,0,3,1538819307707
Ft6YXGRwmChoZnob9,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,4,0.5,3,1538819307708
BziEn2isnG44GRKXk,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,5,0.5,3,1538819307709
8scPPFvNo7AS9g7wQ,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,6,0.5,3,1538819307711
kW7qrGMFh2humWzKa,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,1,0.71,1,1538822995524
fbnAxvijtwBAHyB9c,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,2,0.71,1,1538822995525
P7yffzhqbbiy6sxAT,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,3,0.11,1,1538822995525
EJqQZte3bvP6ey2yf,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,4,0.44,1,1538822995525
D3DtE8P8oCEzDK6dk,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,5,0.19,1,1538822995526
eSfjo7PJuK4TFmGL2,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,6,0.56,1,1538822995526
YfKymv97b2rGQ7wag,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,7,0.31,1,1538823036196
K4zgw25Hp75cwe6Pq,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,8,0.46,1,1538823036196
qEK65YJFEHsGJD3Wy,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,9,0.54,1,1538823036197
nJcTBzypniRJPBrqc,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,10,0.2,1,1538823036197
WWW7EjAq3bhbvk9GB,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,11,0.37,1,1538823036197
nrWCc7TF2ydfw9Bnr,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,12,0.51,1,1538823036198
osnBShqwyeRwDAC2A,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,13,0.06,1,1538823081324
QkYenvpw6gHg5cx7W,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,14,0.55,1,1538823081325
f7a3oGC5ho9AHgv4x,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,15,0.63,1,1538823081325
Ms3f4nMnZpWHPTTGF,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,16,0.54,1,1538823081325
kceZggk8JMbAo2YZY,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,17,1,1,1538823081326
ugXru9rEZaPiyQM7x,66223fcf81add4aef1b101c614e68b7d6861ae5039d94c553e806a1fb4069924,18,0.44,1,1538823081326
kQiPFKEa5AWdxHDky,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,13,0.7,2,1538819518367
jGZRoTMSfMjiziTLG,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,14,0.93,2,1538819518390
sew2ATr6R3MMXbjrz,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,15,0.35,2,1538819518398
QhL7e6eDXXbPqeXzm,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,16,0.75,2,1538819518404
NZL3hhPRPGTyS2QPY,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,17,0.14,2,1538819518409
J2HKPxhFjhCTFtKLF,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,18,0.47,2,1538819518411
Bp3RFKheB3H6epg9k,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,7,0.85,3,1538819595814
THfWjvywv3sWufWYx,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,8,0.6,3,1538819595818
Jn4S868YeTGkeDoaq,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,9,0,3,1538819595820
bYPEXmGpt2fPJCFj8,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,10,0.48,3,1538819595821
yTPr6ZoYFJ4oR7XGM,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,11,0.15,3,1538819595821
bpe4bHs8QJik8noWh,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,12,0.5,3,1538819595824
YEoZgqRf4PDc8LyQc,4e22259eae9b9a18412ad127fc3ca422acd4230c630bdcf05eff60073b0244fa,7,1,2,1538819628017
nSMxkrhk5i9NWWw68,4e22259eae9b9a18412ad127fc3ca422acd4230c630bdcf05eff60073b0244fa,8,1,2,1538819628019
mzkKage8nG4DDdcCo,4e22259eae9b9a18412ad127fc3ca422acd4230c630bdcf05eff60073b0244fa,9,0,2,1538819628020
5WJ8rFuSDKXjDNP8D,4e22259eae9b9a18412ad127fc3ca422acd4230c630bdcf05eff60073b0244fa,10,0.5,2,1538819628024
kwp6XLWyLZ9s2wW8w,4e22259eae9b9a18412ad127fc3ca422acd4230c630bdcf05eff60073b0244fa,11,0,2,1538819628025
wqH7No4CFBYFg2oNe,4e22259eae9b9a18412ad127fc3ca422acd4230c630bdcf05eff60073b0244fa,12,0.5,2,1538819628026
EfKCFigL3MoiscM6H,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,1,1,2,1538819683173
CNrkM9Enc3Gm9feZx,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,2,0.3,2,1538819683177
FHR5ceqwFPZwYtE6h,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,3,0.3,2,1538819683178
du3n7HZEJLauYsroo,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,4,1,2,1538819683180
L4NmHmw4Fn74jW7Fs,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,5,0.7,2,1538819683181
24maDtnQp35id3EK3,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,6,0.75,2,1538819683183
892QF9sDd3jAz35Mo,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,7,0.27,2,1538819769579
SLydxiQck3g27YAe6,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,8,0.25,2,1538819769582
aHxB7HhJzgQMvSgxC,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,9,0.3,2,1538819769585
iokTtfdhyRcosmeWk,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,10,0.2,2,1538819769587
XztBYit5uuiFBwZmm,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,11,0.7,2,1538819769589
QsFmCMyaxt4z4WonW,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,12,0.2,2,1538819769592
LuBmC6wiEpN2yjg3c,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,13,0.05,3,1538819828096
jerNmMjmTj8tg7WF8,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,14,0.82,3,1538819828099
KujNCHkZ7m5uvRZXe,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,15,0.5,3,1538819828100
bLpFu2w2a7me6E7Bv,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,16,0.5,3,1538819828103
DSmhqKcwyzwWdSumW,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,17,0.54,3,1538819828104
rHQaTa8GkcCWKaxFd,b2dff8abd6e3479f00b3bcf588b1f7a7acf5b5a42970fa369179daf5494da7fd,18,0.58,3,1538819828105
YT6eNcLBEcypTwh7g,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,1,0.81,2,1538819856839
87xHXqoE2EybBwk4A,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,2,0.25,2,1538819856846
34KKAnF9Rixm8pncC,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,3,0.51,2,1538819856852
Ar6soGuXm89TdYrnF,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,4,0.8,2,1538819856858
q2Adjd2NZa6ihgK4o,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,5,0.49,2,1538819856862
P83oi3sbFhdxRxRxe,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,6,0.24,2,1538819856865
K3mTBBP4zqqKwXdZZ,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,7,0.89,2,1538819872858
99vZHF5QFgB9dkzQb,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,8,0.27,2,1538819872861
CgK8xa9trEGSRdTNB,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,9,0.64,2,1538819872863
wozQommpHYfedNwxh,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,10,0.17,2,1538819872864
98sEZvZ8PYjWYyEsC,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,11,0.2,2,1538819872870
aZFYGbRrJ73KNWRjR,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,12,0.15,2,1538819872888
FuH2RxfEtKSseuyEf,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,1,0.18,2,1538819883025
sbLGyTXpLAKBzxwJi,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,2,0.84,2,1538819883025
Jt8Aj7ZunRbGJ7DwX,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,3,0.12,2,1538819883026
heq22bsX5qWcZFmpc,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,4,0.9,2,1538819883027
hAwG4wdpZgKNNBBw2,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,5,0.18,2,1538819883027
bC2tvbHemGDcwfSeY,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,6,0.81,2,1538819883028
cX9WmkpE2SzaJPaNg,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,13,0.7,2,1538819882837
FSYB9TtWDDCXPeFEp,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,14,0.93,2,1538819882842
wDSN4fZaqqDh3pCni,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,15,0.35,2,1538819882845
Noso2dyZp9CbHnF4X,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,16,0.75,2,1538819882848
zm6shZv6rawLpowwG,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,17,0.14,2,1538819882850
vyFsbwaEjgrBhgrCX,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,18,0.47,2,1538819882861
3e3tbQwutyK7eZYHY,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,1,0.81,2,1538819909898
MgSNe2ECEnQTmuvEQ,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,2,0.25,2,1538819909901
enevuJCNyWSsXGYfo,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,3,0.51,2,1538819909905
nrJ6Xzdj8QrPKtFfw,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,4,0.8,2,1538819909909
ptyMCfK4b39mbrixc,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,5,0.49,2,1538819909912
NRuT7yF6YbPapqcAF,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,6,0.24,2,1538819909914
H5EJ7s5DwPaET3hv8,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,13,1,2,1538819915273
aGkesxCJjjjFF3Hrc,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,14,0.3,2,1538819915274
xWauQeGgWJPjoMzoA,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,15,0.75,2,1538819915276
tJe5mWKgBziRikAio,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,16,0.75,2,1538819915277
HsYS9xypA9zeG79ks,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,17,0.2,2,1538819915278
gECQ69Qwb2XGbgCpy,4a6904e7607dba175e65421dbbe264c39d8e49112ffdd5d5de70bd69a1bc003b,18,0.5,2,1538819915280
39jm3Spkn4KqLXJMy,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,7,0.89,2,1538819913852
4pzfeeAozkPhEXnee,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,8,0.27,2,1538819913854
L6pjjxF4CZq4jyFFY,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,9,0.64,2,1538819913856
qsywj2zbYEusGYXYz,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,10,0.17,2,1538819913857
PnJd7sCpJcRP7ZWPw,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,11,0.2,2,1538819913876
yMFe6GgxYPTNrcHuE,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,12,0.15,2,1538819913878
churmAQL9wZ3msbkB,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,13,0.7,2,1538819917249
rCF7rurc5wg3JiRPN,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,14,0.93,2,1538819917251
J4DTdEYzNcjP4karN,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,15,0.35,2,1538819917254
sEQJ3JpjfjSxCobyx,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,16,0.75,2,1538819917255
i6vLtKRL4JonzPif6,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,17,0.14,2,1538819917255
nLYkZZ4FjWFaWfhmn,0af5fa514305a5a4cd4359fa4b74880eac4b3ce9874e9a33d6c5555b2205744d,18,0.47,2,1538819917256
oTMqegijevwdNBdbv,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,7,0.85,2,1538819935325
rPMxXNcQRKdxsqqDA,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,8,0.77,2,1538819935326
4eicpDrRYxDF6a643,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,9,0.7,2,1538819935326
qTvd8be6kPJnaxvRK,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,10,0.07,2,1538819935326
kBhobcYg4iEakrSGZ,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,11,0.07,2,1538819935326
8X9o8vM2A2hgdB36Q,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,12,0.08,2,1538819935327
MZxg5CRK6n82ce35x,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,1,0.95,3,1538819895250
sxKuTM3cQRMfzrgS6,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,2,0.57,3,1538819895251
hbCGPwq2BBigciug2,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,3,0.56,3,1538819895251
MQZECQD3RRYfZckEX,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,4,0.64,3,1538819895252
cbMtao33wH3ovE3Tf,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,5,0.64,3,1538819895252
As8asfXZN2actSBvN,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,6,0.78,3,1538819895252
NFkuHzLbnMybBGsPw,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,13,1,2,1538820074925
i8nAFdDeHgBSNYYrh,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,14,0.95,2,1538820074926
Wqy4fBjMehT2KfrLp,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,15,0.34,2,1538820074926
5Rh2SvoWRD5G9S64b,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,16,0.57,2,1538820074927
kjKpdL9rikh86rW3R,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,17,1,2,1538820074927
F6wkSFqt3x68ZyqfS,8882a34887ef3ecdadc610340e046ec6661303d24ba96701512b48ac268dc332,18,0.1,2,1538820074927
DyQzE2HwoER3tdnx6,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,7,0.53,3,1538819981056
87sFnBGR5dDYZqh4D,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,8,0.52,3,1538819981057
YnpZ2xXduYfYyNRXH,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,9,0.46,3,1538819981057
DWuPYdF4gHmrAsjyM,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,10,0.37,3,1538819981058
asenYSxCRSC4EzXPC,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,11,0.52,3,1538819981058
w4znaERBdioi8qoL5,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,12,0.39,3,1538819981058
FPkdwKgcJPvEySHRR,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,13,0.78,3,1538820122655
2i73DhXTodbptdvSG,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,14,0.55,3,1538820122655
GviDCxAT2HvnwMyR7,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,15,0.54,3,1538820122655
AuJ8sQw7dPG7zd8Cm,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,16,0.56,3,1538820122656
yBLh6Y6FeRGpZ6Sx2,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,17,0.5,3,1538820122656
WdQ87hWEJ8sshq7mx,b8f50e9e511939c1353ee1f4170a45457f46038138e365508e07b8b94c6d2db0,18,0.47,3,1538820122657
thbW2DhRoGPrYy364,4413057ff28fe4d0fd3dadbe6369597b41a04012b8e5c719cd293f09f41db470,1,0.93,1,1538820323607
StJTPCuGBktrwmx5v,4413057ff28fe4d0fd3dadbe6369597b41a04012b8e5c719cd293f09f41db470,2,0.83,1,1538820323610
DE6qH9nfh59jNqWy3,4413057ff28fe4d0fd3dadbe6369597b41a04012b8e5c719cd293f09f41db470,3,0.34,1,1538820323613
upZDxSTkTHjRgpQmx,4413057ff28fe4d0fd3dadbe6369597b41a04012b8e5c719cd293f09f41db470,4,0.62,1,1538820323615
LkwhTFmzuisCMKNPh,4413057ff28fe4d0fd3dadbe6369597b41a04012b8e5c719cd293f09f41db470,5,0.8,1,1538820323617
FWPAd9RR2WkqFG6tH,4413057ff28fe4d0fd3dadbe6369597b41a04012b8e5c719cd293f09f41db470,6,0.49,1,1538820323619
BqJpgb3feabA825pC,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,1,0.58,1,1538820336047
HCEe8Wvda8Ddm4JEK,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,2,0.6,1,1538820336049
4EjASXRRajaxkqmQ2,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,3,0.46,1,1538820336049
6uFtTytkmM9hbLREY,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,4,0.71,1,1538820336049
brL9AZHq2YJ3FhXk6,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,5,0.69,1,1538820336050
JGBFRioAakvtB5Az3,19976a659084a980f359145de4db92c84f065afbac207e813814f63b9d7a1c9b,6,0.45,1,1538820336050
